idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,0,14.66,0,0,20,1,114.66
2,2,0,1,6.37,0,0,20,3,306.37
3,1,0,0,9.56,0,1,20,0,9.56
4,1,0,1,8.02,1,0,20,2,208.02
5,3,0,0,5.59,2,0,20,0,5.59
6,3,0,1,6.19,3,0,20,0,6.19
7,1,0,2,10.27,4,0,20,2,210.27
8,2,0,2,19.86,5,0,20,3,319.86
9,1,0,3,23.27,6,0,20,2,223.27
10,3,0,2,16.51,7,0,20,1,116.51
11,3,0,3,5.29,8,0,20,2,205.29
12,1,0,4,10.43,9,0,20,3,310.43
13,4,0,0,12.52,10,0,20,1,112.52
14,5,0,0,5.33,11,0,20,0,5.33
15,3,0,4,7.43,12,0,20,3,307.43
