idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,6.98,0,0,20,1,106.98
2,1,0,0,22.37,0,0,20,0,22.37
3,5,0,1,11.57,0,1,20,2,211.57
4,1,0,1,23.24,1,0,20,3,323.24
5,2,0,0,23.74,2,0,20,1,123.74
6,3,0,0,20.82,3,0,20,0,20.82
7,2,0,1,7.99,4,0,20,2,207.99
8,4,0,0,12.33,5,0,20,0,12.33
9,3,0,1,6.66,6,0,20,2,206.66
10,5,0,2,16.07,7,0,20,2,216.07
11,2,0,2,17.24,8,0,20,2,217.24
12,4,0,1,20.99,9,0,20,1,120.99
13,6,0,0,17.27,10,0,20,0,17.27
14,6,0,1,7.58,11,0,20,0,7.58
15,6,0,2,22.93,12,0,20,0,22.93
