idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,14.95,0,0,20,0,14.95
2,1,0,0,6.37,0,0,20,2,206.37
3,1,0,1,10.44,0,0,20,3,310.44
4,3,0,1,22.76,1,0,20,0,22.76
5,2,0,0,21.29,2,0,20,3,321.29
6,3,0,2,17.14,3,0,20,1,117.14
7,4,0,0,8.82,4,0,20,2,208.82
8,5,0,0,6.46,5,0,20,1,106.46
9,6,0,0,7.73,6,0,20,0,7.73
10,6,0,1,16.34,7,0,20,0,16.34
11,5,0,1,6.59,8,0,20,1,106.59
12,5,0,2,22.89,9,0,20,1,122.89
13,6,0,2,11.63,10,0,20,1,111.63
14,6,0,3,20.32,11,0,20,0,20.32
15,5,0,3,8.44,12,0,20,2,208.44
