idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,18.06,0,0,20,1,118.06
2,4,0,1,6.24,0,0,20,3,306.24
3,4,0,2,22.08,0,0,20,2,222.07999999999998
4,1,0,0,10.41,1,0,20,0,10.41
5,1,0,1,16.08,2,0,20,1,116.08
6,2,0,0,21.6,3,0,20,1,121.6
7,2,0,1,23.23,4,0,20,1,123.23
8,2,0,2,10.55,5,0,20,3,310.55
9,1,0,2,10.3,6,0,20,3,310.3
10,3,0,0,7.95,7,0,20,1,107.95
11,3,0,1,20.99,8,0,20,2,220.99
12,5,0,0,8.71,9,0,20,1,108.71000000000001
13,3,0,2,21.73,10,0,20,2,221.73
14,2,0,3,23.54,11,0,20,3,323.54
15,5,0,1,11.13,12,0,20,1,111.13
