idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,5.45,1,0,0,20
2,1,0,1,14.84,2,0,0,20
3,2,0,0,8.07,3,0,0,20
4,3,0,0,8.03,4,0,0,20
5,2,0,1,8.15,5,0,0,20
6,2,0,2,11.45,6,0,0,20
7,2,0,3,13.69,7,0,0,20
8,3,0,1,9.29,8,0,0,20
9,3,0,2,12.93,9,0,0,20
10,1,0,2,16.44,10,0,0,20
11,3,0,3,13.62,11,0,0,20
12,4,0,0,13.02,12,0,0,20
13,1,0,3,21.71,13,0,0,20
14,2,0,4,18.79,14,0,0,20
15,5,0,0,8.19,15,0,0,20
16,6,0,0,6.31,16,0,0,20
17,6,0,1,7.32,17,0,0,20
18,5,0,1,10.97,18,0,0,20
19,5,0,2,11.19,19,0,0,20
20,6,0,2,10.16,20,0,0,20
21,6,0,3,10.71,21,0,0,20
22,3,0,4,20.23,22,0,0,20
23,6,0,4,10.35,23,0,0,20
24,4,0,1,17.22,24,0,0,20
25,5,0,3,12.58,25,0,0,20
