idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,16.08,1,0,20,0,16.08
2,2,0,0,8.4,2,0,20,0,8.4
3,1,0,1,18.61,3,0,20,0,18.61
4,3,0,0,6.77,4,0,20,0,6.77
5,1,0,2,21.38,5,0,20,0,21.38
6,2,0,1,18.9,6,0,20,0,18.9
7,3,0,1,8.53,7,0,20,0,8.53
8,2,0,2,20.53,8,0,20,0,20.53
9,3,0,2,10.17,9,0,20,0,10.17
10,1,0,3,22.03,10,0,20,0,22.03
11,1,0,4,23.19,11,0,20,0,23.19
12,4,0,0,7.25,12,0,20,0,7.25
13,4,0,1,9.67,13,0,20,0,9.67
14,5,0,0,7.19,14,0,20,0,7.19
15,3,0,3,18.01,15,0,20,0,18.01
16,2,0,3,22.78,16,0,20,0,22.78
17,6,0,0,5.22,17,0,20,0,5.22
18,5,0,1,7.57,18,0,20,0,7.57
19,4,0,2,13.47,19,0,20,0,13.47
20,3,0,4,22.12,20,0,20,0,22.12
21,6,0,1,6.53,21,0,20,0,6.53
22,6,0,2,7.48,22,0,20,0,7.48
23,5,0,2,10.15,23,0,20,0,10.15
24,6,0,3,6.97,24,0,20,0,6.97
25,5,0,3,11.23,25,0,20,0,11.23
