idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,16.65,1,0,0,20
2,2,0,0,14.89,2,0,0,20
3,2,0,1,15.03,3,0,0,20
4,2,0,2,12.49,4,0,0,20
5,6,0,0,18.45,5,0,0,20
6,6,0,1,22.31,6,0,0,20
7,4,0,0,13.67,7,0,0,20
8,1,0,1,18.27,8,0,0,20
9,1,0,2,23.81,9,0,0,20
10,3,0,0,10.84,10,0,0,20
11,3,0,1,13.05,11,0,0,20
12,4,0,1,17.42,12,0,0,20
13,2,0,3,13.66,13,0,0,20
14,5,0,0,7.09,14,0,0,20
15,4,0,2,20.0,15,0,0,20
16,1,0,3,11.19,16,0,0,20
17,1,0,4,12.77,17,0,0,20
18,5,0,1,10.73,18,0,0,20
19,3,0,2,13.56,19,0,0,20
20,2,0,4,13.76,20,0,0,20
21,5,0,2,10.51,21,0,0,20
22,5,0,3,13.31,22,0,0,20
23,5,0,4,8.82,23,0,0,20
24,3,0,3,5.27,24,0,0,20
25,6,0,2,22.93,25,0,0,20
