idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,5.68,1,0,20,0,5.68
2,1,0,1,13.56,2,0,20,0,13.56
3,2,0,0,19.84,3,0,20,0,19.84
4,3,0,0,6.97,4,0,20,0,6.97
5,2,0,1,20.3,5,0,20,0,20.3
6,1,0,2,20.02,6,0,20,0,20.02
7,2,0,2,22.24,7,0,20,0,22.24
8,3,0,1,13.83,8,0,20,0,13.83
9,1,0,3,20.49,9,0,20,0,20.49
10,3,0,2,17.61,10,0,20,0,17.61
11,4,0,0,7.38,11,0,20,0,7.38
12,4,0,1,16.16,12,0,20,0,16.16
13,3,0,3,17.67,13,0,20,0,17.67
14,5,0,0,10.55,14,0,20,0,10.55
15,6,0,0,7.97,15,0,20,0,7.97
16,4,0,2,16.76,16,0,20,0,16.76
17,3,0,4,19.34,17,0,20,0,19.34
18,4,0,3,16.92,18,0,20,0,16.92
19,6,0,1,5.38,19,0,20,0,5.38
20,5,0,1,14.9,20,0,20,0,14.9
21,6,0,2,14.34,21,0,20,0,14.34
22,1,0,4,21.09,22,0,20,0,21.09
23,6,0,3,5.76,23,0,20,0,5.76
24,5,0,2,14.22,24,0,20,0,14.22
25,6,0,4,11.27,25,0,20,0,11.27
