idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,6.06,1,0,20,0,6.06
2,1,0,1,14.76,2,0,20,0,14.76
3,2,0,0,9.21,3,0,20,0,9.21
4,2,0,1,12.65,4,0,20,0,12.65
5,1,0,2,17.1,5,0,20,0,17.1
6,2,0,2,15.43,6,0,20,0,15.43
7,3,0,0,8.6,7,0,20,0,8.6
8,4,0,0,5.02,8,0,20,0,5.02
9,3,0,1,9.6,9,0,20,0,9.6
10,3,0,2,12.69,10,0,20,0,12.69
11,2,0,3,16.42,11,0,20,0,16.42
12,4,0,1,7.04,12,0,20,0,7.04
13,4,0,2,8.13,13,0,20,0,8.13
14,1,0,3,17.14,14,0,20,0,17.14
15,3,0,3,13.15,15,0,20,0,13.15
16,5,0,0,6.96,16,0,20,0,6.96
17,4,0,3,8.94,17,0,20,0,8.94
18,1,0,4,18.78,18,0,20,0,18.78
19,3,0,4,13.27,19,0,20,0,13.27
20,4,0,4,15.51,20,0,20,0,15.51
21,2,0,4,19.17,21,0,20,0,19.17
22,5,0,1,11.97,22,0,20,0,11.97
23,5,0,2,21.93,23,0,20,0,21.93
24,5,0,3,22.16,24,0,20,0,22.16
25,6,0,0,12.26,25,0,20,0,12.26
