idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,11.43,2,211.43,0,0,20
2,2,0,0,20.06,3,320.06,0,0,20
3,4,0,1,6.75,0,6.75,0,1,20
4,2,0,1,21.73,3,321.73,0,0,20
5,4,0,0,5.95,0,5.95,0,0,20
6,4,0,2,7.71,2,207.71,0,1,20
7,1,0,3,16.0,3,316.0,0,1,20
8,1,0,1,20.17,0,20.17,0,0,20
9,6,0,0,7.43,0,7.43,0,0,20
10,6,0,1,5.43,1,105.43,0,0,20
11,1,0,4,19.9,3,319.9,0,1,20
12,6,0,4,22.31,1,122.31,0,1,20
13,6,0,2,14.95,1,114.95,0,1,20
14,1,0,2,8.63,3,308.63,0,0,20
15,6,0,3,16.4,1,116.4,0,1,20
16,3,0,0,19.85,1,119.85,1,0,20
17,3,0,1,21.42,3,321.42,2,0,20
18,5,0,0,6.25,2,206.25,3,0,20
19,5,0,1,5.69,0,5.69,4,0,20
20,5,0,2,16.4,0,16.4,5,0,20
21,5,0,3,20.81,0,20.81,6,0,20
22,5,0,4,14.28,1,114.28,7,0,20
23,4,0,3,5.02,0,5.02,8,0,20
24,4,0,4,20.66,3,320.66,9,0,20
25,3,0,2,22.67,0,22.67,10,0,20
26,3,0,3,23.89,1,123.89,11,0,20
27,3,0,4,22.1,0,22.1,12,0,20
