idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,0,22.14,0,0,20,3,322.14
2,4,0,0,6.49,0,0,20,1,106.49
3,4,0,1,5.41,0,0,20,1,105.41
4,3,0,0,18.07,0,0,20,0,18.07
5,2,0,1,9.84,0,0,20,1,109.84
6,2,0,2,7.24,0,0,20,0,7.24
7,6,0,0,10.32,0,0,20,0,10.32
8,2,0,4,20.27,0,1,20,0,20.27
9,3,0,1,22.74,0,0,20,3,322.74
10,2,0,3,17.7,0,0,20,0,17.7
11,4,0,2,5.91,0,1,20,1,105.91
12,3,0,3,7.65,0,1,20,3,307.65
13,3,0,2,5.43,0,0,20,2,205.43
14,4,0,3,23.13,0,1,20,1,123.13
15,4,0,4,5.04,0,1,20,2,205.04
16,6,0,1,20.29,1,0,20,2,220.29
17,3,0,4,22.47,2,0,20,3,322.47
18,1,0,0,14.94,3,0,20,1,114.94
19,1,0,1,16.13,4,0,20,2,216.13
20,5,0,0,12.49,5,0,20,0,12.49
21,5,0,1,8.66,6,0,20,1,108.66
22,6,0,2,5.41,7,0,20,3,305.41
23,5,0,2,7.47,8,0,20,1,107.47
24,5,0,3,12.14,9,0,20,2,212.14
25,5,0,4,6.14,10,0,20,0,6.14
26,1,0,2,7.16,11,0,20,1,107.16
27,1,0,3,20.37,12,0,20,1,120.37
