idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,15.97,1,115.97,0,0,20
2,6,0,0,5.4,3,305.4,0,0,20
3,4,0,2,22.6,3,322.6,0,1,20
4,6,0,2,18.66,2,218.66,0,1,20
5,1,0,0,23.21,0,23.21,0,0,20
6,3,0,1,15.3,0,15.3,0,0,20
7,6,0,1,8.96,2,208.96,0,0,20
8,4,0,0,13.02,2,213.02,0,0,20
9,3,0,3,13.66,3,313.66,0,1,20
10,6,0,3,21.02,2,221.02,0,1,20
11,1,0,1,17.16,1,117.16,0,0,20
12,6,0,4,9.65,3,309.65,0,1,20
13,4,0,1,22.58,3,322.58,0,0,20
14,3,0,2,21.15,0,21.15,0,1,20
15,3,0,4,14.54,3,314.54,0,2,20
16,2,0,0,7.76,3,307.76,1,0,20
17,5,0,0,13.46,1,113.46000000000001,2,0,20
18,1,0,2,11.73,2,211.73,3,0,20
19,5,0,1,11.11,0,11.11,4,0,20
20,5,0,2,10.44,0,10.44,5,0,20
21,5,0,3,16.2,2,216.2,6,0,20
22,5,0,4,10.34,1,110.34,7,0,20
23,2,0,1,13.15,0,13.15,8,0,20
24,1,0,3,12.02,2,212.02,9,0,20
25,2,0,2,13.23,3,313.23,10,0,20
26,1,0,4,18.43,0,18.43,11,0,20
27,2,0,3,19.95,3,319.95,12,0,20
