idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,9.38,2,209.38,0,0,20
2,6,0,1,20.56,2,220.56,0,0,20
3,5,0,0,15.18,0,15.18,0,0,20
4,4,0,0,7.43,3,307.43,0,0,20
5,3,0,3,14.09,3,314.09,0,1,20
6,4,0,1,18.3,0,18.3,0,0,20
7,3,0,1,8.55,1,108.55,0,1,20
8,3,0,2,10.75,3,310.75,0,1,20
9,2,0,0,6.8,3,306.8,0,0,20
10,2,0,1,19.61,3,319.61,0,0,20
11,4,0,4,12.73,0,12.73,0,1,20
12,3,0,0,19.37,0,19.37,0,0,20
13,3,0,4,15.95,3,315.95,0,1,20
14,4,0,2,7.08,0,7.08,0,0,20
15,4,0,3,11.41,0,11.41,0,1,20
16,5,0,1,7.57,1,107.57,1,0,20
17,1,0,0,13.98,0,13.98,2,0,20
18,5,0,2,6.12,2,206.12,3,0,20
19,5,0,3,8.37,2,208.37,4,0,20
20,1,0,1,19.91,1,119.91,5,0,20
21,2,0,2,22.43,3,322.43,6,0,20
22,6,0,2,5.93,3,305.93,7,0,20
23,1,0,2,5.82,0,5.82,8,0,20
24,1,0,3,18.94,0,18.94,9,0,20
25,2,0,3,22.45,3,322.45,10,0,20
26,6,0,3,19.59,3,319.59,11,0,20
27,1,0,4,7.73,1,107.73,12,0,20
