idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,2,14.55,2,214.55,0,1,20
2,6,0,3,15.18,2,215.18,0,2,20
3,6,0,4,22.16,2,222.16,0,1,20
4,4,0,3,7.24,2,207.24,0,1,20
5,6,0,0,7.03,0,7.03,0,0,20
6,4,0,1,18.68,1,118.68,0,1,20
7,2,0,0,5.27,0,5.27,0,1,20
8,2,0,1,7.82,1,107.82,0,1,20
9,5,0,0,10.37,0,10.37,0,0,20
10,6,0,1,18.38,1,118.38,0,1,20
11,5,0,1,8.59,3,308.59,0,0,20
12,5,0,3,19.13,3,319.13,0,1,20
13,5,0,2,12.64,3,312.64,0,1,20
14,4,0,2,5.08,2,205.08,0,1,20
15,4,0,0,19.15,0,19.15,0,0,20
16,5,0,4,23.09,3,323.09,1,0,20
17,4,0,4,15.26,3,315.26,2,0,20
18,1,0,0,12.65,3,312.65,3,0,20
19,1,0,1,12.88,3,312.88,4,0,20
20,2,0,2,17.33,2,217.32999999999998,5,0,20
21,3,0,0,22.3,0,22.3,6,0,20
22,3,0,1,9.57,2,209.57,7,0,20
23,1,0,2,21.28,3,321.28,8,0,20
24,3,0,2,16.15,2,216.15,9,0,20
25,3,0,3,9.32,0,9.32,10,0,20
26,3,0,4,19.92,1,119.92,11,0,20
27,2,0,3,9.88,3,309.88,12,0,20
