idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,22.69,0,22.69,0,0,20
2,2,0,0,13.51,2,213.51,0,0,20
3,3,0,0,7.98,3,307.98,0,0,20
4,2,0,1,11.61,0,11.61,0,0,20
5,5,0,1,9.4,1,109.4,0,0,20
6,1,0,0,22.77,2,222.77,0,0,20
7,1,0,2,9.08,3,309.08,0,1,20
8,3,0,1,17.14,2,217.14,0,0,20
9,2,0,2,12.9,1,112.9,0,1,20
10,1,0,1,6.27,3,306.27,0,0,20
11,3,0,2,22.73,3,322.73,0,0,20
12,3,0,3,16.84,3,316.84,0,0,20
13,2,0,4,19.95,2,219.95,0,1,20
14,3,0,4,20.51,3,320.51,0,1,20
15,2,0,3,22.57,1,122.57,0,1,20
16,4,0,0,12.42,1,112.42,1,0,20
17,1,0,3,18.38,3,318.38,2,0,20
18,4,0,1,19.88,1,119.88,3,0,20
19,6,0,0,17.81,0,17.81,4,0,20
20,5,0,2,14.12,1,114.12,5,0,20
21,4,0,2,19.62,2,219.62,6,0,20
22,6,0,1,11.6,1,111.6,7,0,20
23,6,0,2,7.2,0,7.2,8,0,20
24,6,0,3,22.33,0,22.33,9,0,20
25,6,0,4,18.88,0,18.88,10,0,20
26,5,0,3,13.11,2,213.11,11,0,20
27,5,0,4,13.73,0,13.73,12,0,20
