idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,3,22.78,3,322.78,0,1,20
2,3,0,0,10.23,2,210.23,0,0,20
3,3,0,1,22.78,3,322.78,0,0,20
4,4,0,0,8.29,0,8.29,0,0,20
5,3,0,2,18.71,1,118.71000000000001,0,0,20
6,1,0,4,7.68,2,207.68,0,1,20
7,5,0,2,10.0,3,310.0,0,1,20
8,1,0,2,8.43,1,108.43,0,1,20
9,5,0,1,8.35,1,108.35,0,1,20
10,1,0,0,18.86,2,218.86,0,0,20
11,3,0,3,17.2,1,117.2,0,0,20
12,5,0,0,17.76,0,17.76,0,1,20
13,1,0,1,16.52,0,16.52,0,0,20
14,3,0,4,20.18,1,120.18,0,1,20
15,1,0,3,12.32,1,112.32,0,1,20
16,4,0,1,10.55,3,310.55,1,0,20
17,2,0,0,7.02,1,107.02,2,0,20
18,4,0,2,18.06,3,318.06,3,0,20
19,2,0,1,8.9,2,208.9,4,0,20
20,6,0,0,21.74,1,121.74,5,0,20
21,2,0,2,10.47,3,310.47,6,0,20
22,6,0,1,13.45,2,213.45,7,0,20
23,6,0,2,18.4,1,118.4,8,0,20
24,4,0,3,18.25,3,318.25,9,0,20
25,5,0,4,23.89,3,323.89,10,0,20
26,6,0,3,11.37,2,211.37,11,0,20
27,6,0,4,14.46,0,14.46,12,0,20
