idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,12.13,3,312.13,0,0,20
2,1,0,1,11.22,2,211.22,0,0,20
3,2,0,1,14.36,0,14.36,0,1,20
4,4,0,3,14.74,1,114.74,0,1,20
5,5,0,0,7.62,2,207.62,0,0,20
6,2,0,0,8.44,0,8.44,0,1,20
7,4,0,0,15.74,2,215.74,0,0,20
8,5,0,1,13.9,1,113.9,0,0,20
9,4,0,1,21.05,1,121.05,0,0,20
10,4,0,2,5.07,1,105.07,0,0,20
11,1,0,4,16.48,3,316.48,0,1,20
12,1,0,2,16.69,2,216.69,0,0,20
13,5,0,3,16.57,2,216.57,0,1,20
14,5,0,2,16.59,1,116.59,0,1,20
15,1,0,3,5.49,3,305.49,0,1,20
16,2,0,2,12.41,1,112.41,1,0,20
17,5,0,4,11.83,3,311.83,2,0,20
18,3,0,0,8.96,0,8.96,3,0,20
19,3,0,1,10.72,0,10.72,4,0,20
20,3,0,2,14.45,0,14.45,5,0,20
21,4,0,4,6.76,3,306.76,6,0,20
22,3,0,3,18.71,0,18.71,7,0,20
23,2,0,3,20.4,2,220.4,8,0,20
24,6,0,0,11.96,0,11.96,9,0,20
25,3,0,4,21.69,1,121.69,10,0,20
26,2,0,4,8.97,3,308.97,11,0,20
27,6,0,1,8.32,2,208.32,12,0,20
