idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,10.41,0,0,20,0,10.41
2,6,0,0,20.22,0,0,20,0,20.22
3,6,0,1,18.36,0,0,20,0,18.36
4,6,0,3,23.57,0,1,20,0,23.57
5,6,0,2,22.64,0,0,20,0,22.64
6,1,0,0,8.38,1,0,20,0,8.38
7,2,0,0,7.21,2,0,20,0,7.21
8,3,0,0,6.16,3,0,20,0,6.16
9,4,0,1,11.5,4,0,20,0,11.5
10,4,0,2,20.35,5,0,20,0,20.35
11,1,0,1,19.41,6,0,20,0,19.41
12,5,0,0,5.99,7,0,20,0,5.99
13,2,0,1,10.0,8,0,20,0,10.0
14,2,0,2,12.65,9,0,20,0,12.65
15,1,0,2,22.74,10,0,20,0,22.74
16,3,0,1,9.6,11,0,20,0,9.6
17,1,0,3,23.55,12,0,20,0,23.55
18,2,0,3,18.66,13,0,20,0,18.66
19,5,0,1,5.53,14,0,20,0,5.53
20,5,0,2,7.42,15,0,20,0,7.42
