idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,0,12.09,0,0,20,0,12.09
2,1,0,2,22.26,0,1,20,0,22.26
3,1,0,1,16.47,0,1,20,0,16.47
4,1,0,0,6.06,0,1,20,0,6.06
5,1,0,3,23.5,0,1,20,0,23.5
6,2,0,1,14.64,1,0,20,0,14.64
7,2,0,2,22.23,2,0,20,0,22.23
8,3,0,0,11.26,3,0,20,0,11.26
9,4,0,0,7.41,4,0,20,0,7.41
10,3,0,1,14.76,5,0,20,0,14.76
11,4,0,1,12.86,6,0,20,0,12.86
12,5,0,0,8.63,7,0,20,0,8.63
13,3,0,2,15.03,8,0,20,0,15.03
14,3,0,3,15.24,9,0,20,0,15.24
15,3,0,4,16.7,10,0,20,0,16.7
16,4,0,2,16.22,11,0,20,0,16.22
17,2,0,3,22.37,12,0,20,0,22.37
18,6,0,0,6.61,13,0,20,0,6.61
19,6,0,1,6.04,14,0,20,0,6.04
20,5,0,1,16.02,15,0,20,0,16.02
