idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,1,12.83,0,1,20,0,12.83
2,4,0,2,15.52,0,1,20,0,15.52
3,4,0,0,7.92,0,0,20,0,7.92
4,2,0,0,8.87,0,0,20,0,8.87
5,4,0,3,16.68,0,1,20,0,16.68
6,2,0,1,19.33,1,0,20,0,19.33
7,1,0,0,22.15,2,0,20,0,22.15
8,3,0,0,18.32,3,0,20,0,18.32
9,5,0,0,16.98,4,0,20,0,16.98
10,1,0,1,22.95,5,0,20,0,22.95
11,2,0,2,22.44,6,0,20,0,22.44
12,6,0,0,8.29,7,0,20,0,8.29
13,3,0,1,20.93,8,0,20,0,20.93
14,6,0,1,12.8,9,0,20,0,12.8
15,1,0,2,23.97,10,0,20,0,23.97
16,6,0,2,13.92,11,0,20,0,13.92
17,5,0,1,6.31,12,0,20,0,6.31
18,5,0,2,11.15,13,0,20,0,11.15
19,5,0,3,8.57,14,0,20,0,8.57
20,5,0,4,13.91,15,0,20,0,13.91
