idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,8.85,0,0,0,20
2,6,0,2,18.24,0,0,1,20
3,6,0,1,13.04,0,0,1,20
4,6,0,0,9.25,0,0,0,20
5,6,0,3,19.28,0,0,1,20
6,1,0,0,6.88,1,0,0,20
7,1,0,1,6.72,2,0,0,20
8,1,0,2,8.03,3,0,0,20
9,5,0,1,14.4,4,0,0,20
10,5,0,2,15.92,5,0,0,20
11,1,0,3,14.18,6,0,0,20
12,4,0,0,10.08,7,0,0,20
13,2,0,0,7.52,8,0,0,20
14,6,0,4,20.24,9,0,0,20
15,2,0,1,6.57,10,0,0,20
16,1,0,4,12.85,11,0,0,20
17,5,0,3,20.73,12,0,0,20
18,3,0,0,7.07,13,0,0,20
19,4,0,1,18.66,14,0,0,20
20,2,0,2,5.43,15,0,0,20
21,5,0,4,22.87,16,0,0,20
22,3,0,1,16.32,17,0,0,20
23,2,0,3,5.08,18,0,0,20
24,4,0,2,23.65,19,0,0,20
25,2,0,4,7.88,20,0,0,20
