idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,4,22.52,0,0,1,20
2,1,0,1,15.51,0,0,1,20
3,1,0,3,21.45,0,0,1,20
4,1,0,2,16.43,0,0,1,20
5,1,0,0,9.43,0,0,0,20
6,5,0,0,17.42,1,0,0,20
7,3,0,0,8.84,2,0,0,20
8,5,0,1,18.32,3,0,0,20
9,3,0,1,11.5,4,0,0,20
10,3,0,2,16.69,5,0,0,20
11,4,0,0,13.11,6,0,0,20
12,3,0,3,17.72,7,0,0,20
13,6,0,0,20.29,8,0,0,20
14,2,0,0,12.46,9,0,0,20
15,3,0,4,21.0,10,0,0,20
16,5,0,2,22.02,11,0,0,20
17,4,0,1,16.03,12,0,0,20
18,5,0,3,22.71,13,0,0,20
19,4,0,2,16.36,14,0,0,20
20,2,0,1,14.35,15,0,0,20
21,2,0,2,14.43,16,0,0,20
22,4,0,3,20.96,17,0,0,20
23,2,0,3,6.44,18,0,0,20
24,6,0,1,22.32,19,0,0,20
25,2,0,4,5.5,20,0,0,20
