idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,1,14.79,0,0,1,20
2,5,0,0,15.3,0,0,0,20
3,1,0,0,12.7,0,0,0,20
4,5,0,2,18.52,0,0,1,20
5,5,0,1,15.37,0,0,0,20
6,2,0,0,6.83,1,0,0,20
7,1,0,2,18.4,2,0,0,20
8,5,0,3,20.95,3,0,0,20
9,1,0,3,20.66,4,0,0,20
10,2,0,1,8.73,5,0,0,20
11,6,0,0,12.67,6,0,0,20
12,4,0,0,9.97,7,0,0,20
13,4,0,1,10.41,8,0,0,20
14,3,0,0,5.26,9,0,0,20
15,6,0,1,21.34,10,0,0,20
16,3,0,1,6.95,11,0,0,20
17,3,0,2,10.93,12,0,0,20
18,2,0,2,9.44,13,0,0,20
19,3,0,3,11.71,14,0,0,20
20,2,0,3,10.13,15,0,0,20
21,3,0,4,15.57,16,0,0,20
22,4,0,2,12.03,17,0,0,20
23,6,0,2,20.27,18,0,0,20
24,5,0,4,21.93,19,0,0,20
25,2,0,4,9.49,20,0,0,20
