idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,2,21.62,0,1,20,3,321.62
2,4,0,0,20.31,0,0,20,1,120.31
3,4,0,1,10.77,0,1,20,3,310.77
4,1,0,0,23.45,1,0,20,3,323.45
5,2,0,0,12.65,2,0,20,0,12.65
6,2,0,1,13.15,3,0,20,1,113.15
7,3,0,0,6.67,4,0,20,1,106.67
8,5,0,0,22.43,5,0,20,0,22.43
9,2,0,2,20.2,6,0,20,1,120.2
10,3,0,1,10.98,7,0,20,3,310.98
11,2,0,3,7.63,8,0,20,2,207.63
12,5,0,1,7.27,9,0,20,1,107.27
13,3,0,2,14.1,10,0,20,3,314.1
14,6,0,0,7.01,11,0,20,0,7.01
15,5,0,2,22.74,12,0,20,1,122.74
16,2,0,4,6.44,13,0,20,3,306.44
17,4,0,3,22.82,14,0,20,3,322.82
18,5,0,3,8.28,15,0,20,3,308.28
19,6,0,1,9.52,16,0,20,1,109.52
20,3,0,3,21.51,17,0,20,3,321.51
