idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,18.73,0,0,20,0,18.73
2,6,0,2,15.71,0,1,20,2,215.71
3,6,0,1,10.74,0,1,20,2,210.74
4,1,0,0,18.63,1,0,20,2,218.63
5,1,0,1,16.83,2,0,20,3,316.83
6,2,0,0,14.56,3,0,20,0,14.56
7,2,0,1,14.83,4,0,20,0,14.83
8,2,0,2,15.27,5,0,20,0,15.27
9,2,0,3,7.52,6,0,20,2,207.52
10,3,0,0,23.3,7,0,20,1,123.3
11,3,0,1,12.35,8,0,20,2,212.35
12,4,0,0,7.95,9,0,20,1,107.95
13,3,0,2,20.21,10,0,20,2,220.21
14,5,0,0,8.3,11,0,20,0,8.3
15,5,0,1,23.57,12,0,20,0,23.57
16,3,0,3,14.71,13,0,20,3,314.71
17,5,0,2,5.65,14,0,20,1,105.65
18,5,0,3,7.16,15,0,20,0,7.16
19,4,0,1,16.89,16,0,20,1,116.89
20,6,0,3,18.51,17,0,20,2,218.51
