idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,7.12,0,0,20,2,207.12
2,6,0,1,7.84,0,1,20,3,307.84
3,6,0,2,19.07,0,1,20,3,319.07
4,1,0,0,7.34,1,0,20,1,107.34
5,2,0,0,11.0,2,0,20,0,11.0
6,1,0,1,19.57,3,0,20,1,119.57
7,1,0,2,20.13,4,0,20,1,120.13
8,2,0,1,21.94,5,0,20,3,321.94
9,1,0,3,15.19,6,0,20,3,315.19
10,3,0,0,6.07,7,0,20,0,6.07
11,3,0,1,18.35,8,0,20,2,218.35
12,4,0,0,8.88,9,0,20,1,108.88
13,5,0,0,14.25,10,0,20,0,14.25
14,5,0,1,5.43,11,0,20,0,5.43
15,4,0,1,21.79,12,0,20,1,121.78999999999999
16,5,0,2,12.67,13,0,20,0,12.67
17,4,0,2,7.5,14,0,20,2,207.5
18,5,0,3,18.5,15,0,20,0,18.5
19,5,0,4,20.79,16,0,20,1,120.78999999999999
20,4,0,3,20.76,17,0,20,1,120.76
