idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,2,14.36,0,1,20,3,314.36
2,6,0,1,15.62,0,1,20,1,115.62
3,6,0,0,14.24,0,0,20,0,14.24
4,1,0,0,13.26,1,0,20,3,313.26
5,2,0,0,11.02,2,0,20,0,11.02
6,2,0,1,13.4,3,0,20,0,13.4
7,2,0,2,19.05,4,0,20,1,119.05
8,3,0,0,23.54,5,0,20,2,223.54
9,3,0,1,5.05,6,0,20,3,305.05
10,2,0,3,6.23,7,0,20,2,206.23
11,4,0,0,18.93,8,0,20,2,218.93
12,5,0,0,12.75,9,0,20,2,212.75
13,1,0,1,21.16,10,0,20,3,321.16
14,5,0,1,12.5,11,0,20,2,212.5
15,5,0,2,19.75,12,0,20,1,119.75
16,5,0,3,13.12,13,0,20,2,213.12
17,5,0,4,18.69,14,0,20,0,18.69
18,3,0,2,11.74,15,0,20,3,311.74
19,2,0,4,10.25,16,0,20,2,210.25
20,4,0,1,7.59,17,0,20,0,7.59
