idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,1,14.63,0,1,20,0,14.63
2,4,0,2,7.81,0,1,20,3,307.81
3,4,0,0,7.54,0,0,20,0,7.54
4,1,0,0,9.13,1,0,20,1,109.13
5,1,0,1,6.49,2,0,20,2,206.49
6,2,0,0,13.04,3,0,20,3,313.04
7,3,0,0,6.06,4,0,20,2,206.06
8,2,0,1,19.95,5,0,20,3,319.95
9,1,0,2,18.91,6,0,20,3,318.91
10,5,0,0,21.33,7,0,20,0,21.33
11,6,0,0,11.49,8,0,20,0,11.49
12,3,0,1,5.07,9,0,20,3,305.07
13,5,0,1,23.77,10,0,20,2,223.77
14,6,0,1,18.04,11,0,20,0,18.04
15,3,0,2,5.85,12,0,20,3,305.85
16,6,0,2,20.88,13,0,20,0,20.88
17,6,0,3,6.85,14,0,20,0,6.85
18,5,0,2,11.42,15,0,20,2,211.42
19,4,0,3,16.22,16,0,20,3,316.22
20,3,0,3,12.52,17,0,20,3,312.52
