idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,2,17.82,0,1,20,2,217.82
2,2,0,1,23.94,0,1,20,0,23.94
3,2,0,0,21.12,0,0,20,0,21.12
4,1,0,0,22.8,1,0,20,2,222.8
5,1,0,1,17.0,2,0,20,3,317.0
6,1,0,2,22.01,3,0,20,3,322.01
7,2,0,3,10.51,4,0,20,3,310.51
8,3,0,0,21.1,5,0,20,2,221.1
9,4,0,0,16.03,6,0,20,0,16.03
10,4,0,1,10.75,7,0,20,1,110.75
11,5,0,0,10.46,8,0,20,1,110.46000000000001
12,4,0,2,22.22,9,0,20,1,122.22
13,5,0,1,17.37,10,0,20,1,117.37
14,2,0,4,21.05,11,0,20,3,321.05
15,6,0,0,12.45,12,0,20,1,112.45
16,4,0,3,6.32,13,0,20,2,206.32
17,6,0,1,16.98,14,0,20,0,16.98
18,5,0,2,23.06,15,0,20,1,123.06
19,6,0,2,16.63,16,0,20,1,116.63
20,6,0,3,13.31,17,0,20,0,13.31
