idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,13.29,0,0,20,0,13.29
2,4,0,1,10.7,0,0,20,1,110.7
3,5,0,0,8.88,0,0,20,0,8.88
4,5,0,1,10.93,1,0,20,0,10.93
5,4,0,2,5.34,2,0,20,3,305.34
6,5,0,2,12.72,3,0,20,1,112.72
7,5,0,3,14.23,4,0,20,2,214.23
8,1,0,0,9.77,5,0,20,1,109.77
9,4,0,3,14.94,6,0,20,3,314.94
10,1,0,1,21.25,7,0,20,1,121.25
11,2,0,0,11.4,8,0,20,2,211.4
12,3,0,0,17.61,9,0,20,0,17.61
13,4,0,4,18.37,10,0,20,3,318.37
14,5,0,4,14.11,11,0,20,3,314.11
15,6,0,0,13.81,12,0,20,0,13.81
16,2,0,1,21.96,13,0,20,3,321.96
17,6,0,1,13.29,14,0,20,0,13.29
18,1,0,2,5.57,15,0,20,2,205.57
19,3,0,1,17.55,16,0,20,1,117.55
20,6,0,2,12.67,17,0,20,0,12.67
