idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,16.03,0,0,20,2,216.03
2,1,0,2,22.93,0,1,20,3,322.93
3,1,0,1,20.55,0,0,20,2,220.55
4,2,0,0,18.21,1,0,20,1,118.21000000000001
5,3,0,0,9.95,2,0,20,0,9.95
6,2,0,1,22.63,3,0,20,3,322.63
7,3,0,1,10.94,4,0,20,2,210.94
8,3,0,2,16.09,5,0,20,3,316.09
9,4,0,0,17.2,6,0,20,1,117.2
10,4,0,1,23.76,7,0,20,1,123.76
11,5,0,0,19.46,8,0,20,1,119.46000000000001
12,6,0,0,16.78,9,0,20,0,16.78
13,4,0,2,23.02,10,0,20,2,223.02
14,6,0,1,7.28,11,0,20,1,107.28
15,6,0,2,8.14,12,0,20,0,8.14
16,4,0,3,23.34,13,0,20,2,223.34
17,5,0,1,11.46,14,0,20,0,11.46
18,5,0,2,15.4,15,0,20,2,215.4
19,6,0,3,11.24,16,0,20,1,111.24
20,6,0,4,11.15,17,0,20,2,211.15
