idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,1,16.05,0,1,20,2,216.05
2,4,0,2,8.3,0,1,20,3,308.3
3,4,0,0,16.87,0,0,20,1,116.87
4,1,0,0,10.0,1,0,20,3,310.0
5,1,0,1,18.17,2,0,20,3,318.17
6,2,0,0,21.6,3,0,20,0,21.6
7,2,0,1,15.18,4,0,20,2,215.18
8,2,0,2,6.87,5,0,20,3,306.87
9,3,0,0,12.4,6,0,20,1,112.4
10,3,0,1,10.56,7,0,20,2,210.56
11,5,0,0,13.75,8,0,20,0,13.75
12,3,0,2,22.63,9,0,20,2,222.63
13,6,0,0,5.46,10,0,20,0,5.46
14,5,0,1,18.22,11,0,20,0,18.22
15,5,0,2,20.13,12,0,20,2,220.13
16,4,0,3,10.49,13,0,20,3,310.49
17,4,0,4,14.95,14,0,20,3,314.95
18,1,0,2,20.08,15,0,20,3,320.08
19,2,0,3,17.28,16,0,20,3,317.28
20,6,0,1,11.63,17,0,20,2,211.63
