idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,2,15.76,0,1,20,3,315.76
2,5,0,1,5.98,0,1,20,1,105.98
3,5,0,0,21.04,0,0,20,0,21.04
4,1,0,0,16.83,1,0,20,2,216.82999999999998
5,2,0,0,7.05,2,0,20,2,207.05
6,3,0,0,23.93,3,0,20,0,23.93
7,1,0,1,20.41,4,0,20,3,320.41
8,2,0,1,14.24,5,0,20,3,314.24
9,3,0,1,21.47,6,0,20,1,121.47
10,3,0,2,15.97,7,0,20,2,215.97
11,3,0,3,10.37,8,0,20,3,310.37
12,4,0,0,21.17,9,0,20,0,21.17
13,6,0,0,8.94,10,0,20,0,8.94
14,4,0,1,7.69,11,0,20,3,307.69
15,2,0,2,14.75,12,0,20,3,314.75
16,6,0,1,18.78,13,0,20,1,118.78
17,6,0,2,12.25,14,0,20,2,212.25
18,6,0,3,23.44,15,0,20,1,123.44
19,5,0,3,17.79,16,0,20,3,317.79
20,6,0,4,20.54,17,0,20,2,220.54
