idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,20.24,0,0,20,2,220.24
2,4,0,0,18.63,0,0,20,2,218.63
3,6,0,1,6.21,0,1,20,3,306.21
4,4,0,1,6.45,1,0,20,3,306.45
5,1,0,0,22.37,2,0,20,2,222.37
6,2,0,0,8.43,3,0,20,0,8.43
7,1,0,1,22.01,4,0,20,3,322.01
8,2,0,1,14.8,5,0,20,3,314.8
9,3,0,0,10.1,6,0,20,3,310.1
10,5,0,0,18.42,7,0,20,0,18.42
11,4,0,2,8.76,8,0,20,3,308.76
12,5,0,1,18.04,9,0,20,0,18.04
13,2,0,2,18.11,10,0,20,3,318.11
14,3,0,1,14.88,11,0,20,3,314.88
15,2,0,3,18.79,12,0,20,3,318.79
16,5,0,2,21.26,13,0,20,1,121.26
17,5,0,3,18.31,14,0,20,0,18.31
18,5,0,4,13.99,15,0,20,1,113.99
19,6,0,2,18.82,16,0,20,1,118.82
20,6,0,3,21.38,17,0,20,2,221.38
