idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,16.53,0,0,20,1,116.53
2,2,0,1,5.97,0,1,20,3,305.97
3,2,0,0,18.62,0,0,20,1,118.62
4,4,0,1,17.64,1,0,20,3,317.64
5,1,0,0,9.84,2,0,20,3,309.84
6,1,0,1,11.47,3,0,20,3,311.47
7,1,0,2,18.85,4,0,20,3,318.85
8,3,0,0,14.5,5,0,20,1,114.5
9,5,0,0,18.67,6,0,20,0,18.67
10,2,0,2,16.8,7,0,20,3,316.8
11,6,0,0,7.68,8,0,20,0,7.68
12,3,0,1,12.6,9,0,20,2,212.6
13,4,0,2,17.82,10,0,20,3,317.82
14,3,0,2,16.9,11,0,20,2,216.9
15,6,0,1,6.48,12,0,20,0,6.48
16,5,0,1,12.13,13,0,20,2,212.13
17,6,0,2,19.72,14,0,20,0,19.72
18,6,0,3,18.5,15,0,20,0,18.5
19,5,0,2,5.95,16,0,20,1,105.95
20,1,0,3,21.02,17,0,20,3,321.02
