idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,1,20.79,0,1,20,0,20.79
2,4,0,0,17.17,0,0,20,0,17.17
3,3,0,0,18.94,0,0,20,0,18.94
4,4,0,3,16.51,0,1,20,0,16.51
5,4,0,2,15.8,0,1,20,0,15.8
6,4,0,4,16.68,0,1,20,0,16.68
7,4,0,1,12.88,0,0,20,0,12.88
8,1,0,0,10.87,1,0,20,0,10.87
9,1,0,1,19.03,2,0,20,0,19.03
10,2,0,0,6.01,3,0,20,0,6.01
11,2,0,1,8.31,4,0,20,0,8.31
12,2,0,2,16.81,5,0,20,0,16.81
13,5,0,0,11.41,6,0,20,0,11.41
14,2,0,3,17.87,7,0,20,0,17.87
15,6,0,0,7.78,8,0,20,0,7.78
16,6,0,1,7.29,9,0,20,0,7.29
17,5,0,1,17.63,10,0,20,0,17.63
18,3,0,2,21.03,11,0,20,0,21.03
19,6,0,2,7.98,12,0,20,0,7.98
20,6,0,3,15.67,13,0,20,0,15.67
21,5,0,2,5.01,14,0,20,0,5.01
22,5,0,3,9.2,15,0,20,0,9.2
23,5,0,4,13.55,16,0,20,0,13.55
24,3,0,3,21.88,17,0,20,0,21.88
25,2,0,4,18.89,18,0,20,0,18.89
26,1,0,2,20.04,19,0,20,0,20.04
27,6,0,4,8.31,20,0,20,0,8.31
