idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,7.44,3,307.44,0,0,20
2,2,0,1,23.78,3,323.78,0,1,20
3,1,0,3,7.83,2,207.83,0,1,20
4,1,0,2,20.91,1,120.91,0,1,20
5,1,0,0,11.79,0,11.79,0,1,20
6,1,0,4,6.97,3,306.97,0,1,20
7,1,0,1,21.76,0,21.76,0,1,20
8,3,0,0,18.74,2,218.74,1,0,20
9,4,0,0,13.81,1,113.81,2,0,20
10,5,0,0,5.85,0,5.85,3,0,20
11,4,0,1,6.46,2,206.46,4,0,20
12,5,0,1,23.22,1,123.22,5,0,20
13,3,0,1,19.46,3,319.46,6,0,20
14,6,0,0,22.09,1,122.09,7,0,20
15,6,0,1,5.9,0,5.9,8,0,20
16,6,0,2,18.68,1,118.68,9,0,20
17,6,0,3,16.23,1,116.23,10,0,20
18,3,0,2,22.14,3,322.14,11,0,20
19,4,0,2,9.66,3,309.66,12,0,20
20,4,0,3,12.15,3,312.15,13,0,20
21,5,0,2,16.8,0,16.8,14,0,20
22,5,0,3,18.4,0,18.4,15,0,20
23,6,0,4,10.25,3,310.25,16,0,20
