idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,22.95,0,22.95,0,0,20
2,5,0,2,20.42,2,220.42000000000002,0,1,20
3,6,0,2,14.62,1,114.62,0,1,20
4,6,0,1,20.45,0,20.45,0,0,20
5,5,0,3,14.98,3,314.98,0,1,20
6,5,0,0,16.9,3,316.9,0,0,20
7,5,0,1,19.69,2,219.69,0,0,20
8,6,0,3,10.61,3,310.61,1,0,20
9,5,0,4,19.99,3,319.99,2,0,20
10,1,0,0,15.59,2,215.59,3,0,20
11,2,0,0,22.46,0,22.46,4,0,20
12,3,0,0,10.36,0,10.36,5,0,20
13,2,0,1,22.47,0,22.47,6,0,20
14,3,0,1,11.96,0,11.96,7,0,20
15,2,0,2,18.78,1,118.78,8,0,20
16,2,0,3,11.32,2,211.32,9,0,20
17,4,0,0,6.72,0,6.72,10,0,20
18,3,0,2,8.61,2,208.61,11,0,20
19,4,0,1,5.52,1,105.52,12,0,20
20,4,0,2,22.77,0,22.77,13,0,20
21,6,0,4,18.13,3,318.13,14,0,20
22,4,0,3,11.17,1,111.17,15,0,20
23,4,0,4,5.09,2,205.09,16,0,20
