idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,3,10.22,2,210.22,0,1,20
2,3,0,1,23.31,0,23.31,0,1,20
3,3,0,0,22.82,0,22.82,0,1,20
4,4,0,0,12.39,1,112.39,0,0,20
5,4,0,1,23.37,2,223.37,0,1,20
6,3,0,2,6.89,2,206.89,0,1,20
7,3,0,4,21.18,2,221.18,0,1,20
8,1,0,0,9.61,0,9.61,1,0,20
9,1,0,1,22.15,0,22.15,2,0,20
10,2,0,0,10.99,1,110.99,3,0,20
11,5,0,0,10.67,0,10.67,4,0,20
12,2,0,1,21.04,1,121.03999999999999,5,0,20
13,2,0,2,5.31,2,205.31,6,0,20
14,5,0,1,13.11,0,13.11,7,0,20
15,1,0,2,23.76,1,123.76,8,0,20
16,4,0,2,6.57,3,306.57,9,0,20
17,5,0,2,21.36,0,21.36,10,0,20
18,2,0,3,22.96,2,222.96,11,0,20
19,4,0,3,17.1,3,317.1,12,0,20
20,1,0,3,18.77,2,218.77,13,0,20
21,6,0,0,7.93,0,7.93,14,0,20
22,6,0,1,5.19,0,5.19,15,0,20
23,5,0,3,6.23,2,206.23,16,0,20
