idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,21.08,0,0,20,0,21.08
2,2,0,0,15.06,0,0,20,1,115.06
3,1,0,1,16.82,0,0,20,0,16.82
4,4,0,2,12.9,0,1,20,3,312.9
5,4,0,0,16.95,0,0,20,3,316.95
6,4,0,1,5.62,0,0,20,3,305.62
7,2,0,1,23.76,0,2,20,2,223.76
8,3,0,0,10.67,1,0,20,0,10.67
9,1,0,2,18.53,2,0,20,1,118.53
10,3,0,1,14.49,3,0,20,0,14.49
11,4,0,3,23.5,4,0,20,3,323.5
12,5,0,0,10.51,5,0,20,0,10.51
13,1,0,3,6.83,6,0,20,2,206.83
14,3,0,2,9.89,7,0,20,1,109.89
15,5,0,1,17.37,8,0,20,0,17.37
16,2,0,2,22.58,9,0,20,3,322.58
17,5,0,2,17.8,10,0,20,0,17.8
18,6,0,0,10.91,11,0,20,0,10.91
19,5,0,3,23.29,12,0,20,0,23.29
20,1,0,4,18.89,13,0,20,2,218.89
21,3,0,3,12.01,14,0,20,3,312.01
22,5,0,4,20.3,15,0,20,1,120.3
23,6,0,1,15.39,16,0,20,1,115.39
