idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,1,11.98,0,11.98,0,1,20
2,2,0,3,8.42,3,308.42,0,1,20
3,1,0,0,7.37,0,7.37,0,0,20
4,2,0,1,10.45,2,210.45,0,1,20
5,2,0,0,17.56,1,117.56,0,1,20
6,2,0,4,12.27,3,312.27,0,1,20
7,2,0,2,8.05,3,308.05,0,1,20
8,1,0,2,14.09,1,114.09,1,0,20
9,3,0,0,17.11,0,17.11,2,0,20
10,1,0,3,19.51,3,319.51,3,0,20
11,3,0,1,19.49,1,119.49,4,0,20
12,3,0,2,10.78,3,310.78,5,0,20
13,4,0,0,5.17,1,105.17,6,0,20
14,5,0,0,20.3,0,20.3,7,0,20
15,4,0,1,17.6,2,217.6,8,0,20
16,1,0,4,20.68,3,320.68,9,0,20
17,5,0,1,10.74,2,210.74,10,0,20
18,6,0,0,10.3,2,210.3,11,0,20
19,6,0,1,15.15,0,15.15,12,0,20
20,6,0,2,7.09,2,207.09,13,0,20
21,4,0,2,7.08,3,307.08,14,0,20
22,6,0,3,18.82,0,18.82,15,0,20
23,5,0,2,16.62,2,216.62,16,0,20
