idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,17.18,1,0,0,20
2,2,0,0,16.18,2,0,0,20
3,2,0,1,12.21,3,0,0,20
4,3,0,0,7.66,4,0,0,20
5,3,0,1,9.19,5,0,0,20
6,3,0,2,11.85,6,0,0,20
7,2,0,2,14.08,7,0,0,20
8,1,0,1,5.57,8,0,0,20
9,4,0,0,5.32,9,0,0,20
10,5,0,0,21.2,10,0,0,20
11,3,0,3,12.64,11,0,0,20
12,4,0,1,18.08,12,0,0,20
13,2,0,3,15.26,13,0,0,20
14,3,0,4,14.47,14,0,0,20
15,2,0,4,20.96,15,0,0,20
16,4,0,2,22.55,16,0,0,20
17,1,0,2,10.12,17,0,0,20
18,6,0,0,23.83,18,0,0,20
19,5,0,1,22.95,19,0,0,20
20,1,0,3,20.52,20,0,0,20
