idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,9.64,1,0,0,20
2,1,0,0,5.53,2,0,0,20
3,2,0,1,21.5,3,0,0,20
4,6,0,0,17.3,4,0,0,20
5,6,0,1,18.74,5,0,0,20
6,1,0,1,20.15,6,0,0,20
7,1,0,2,20.28,7,0,0,20
8,3,0,0,18.59,8,0,0,20
9,3,0,1,13.68,9,0,0,20
10,1,0,3,11.48,10,0,0,20
11,4,0,0,10.05,11,0,0,20
12,3,0,2,14.29,12,0,0,20
13,2,0,2,21.68,13,0,0,20
14,2,0,3,22.54,14,0,0,20
15,4,0,1,15.22,15,0,0,20
16,1,0,4,14.66,16,0,0,20
17,5,0,0,15.74,17,0,0,20
18,3,0,3,11.7,18,0,0,20
19,3,0,4,8.02,19,0,0,20
20,4,0,2,18.79,20,0,0,20
21,6,0,2,23.99,21,0,0,20
22,2,0,4,15.39,22,0,0,20
23,5,0,1,19.21,23,0,0,20
24,4,0,3,14.8,24,0,0,20
25,4,0,4,9.37,25,0,0,20
26,5,0,2,9.81,26,0,0,20
27,5,0,3,15.91,27,0,0,20
