idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,22.35,1,0,20,0,22.35
2,2,0,0,10.55,2,0,20,0,10.55
3,3,0,0,9.96,3,0,20,0,9.96
4,2,0,1,17.67,4,0,20,0,17.67
5,1,0,1,23.74,5,0,20,0,23.74
6,3,0,1,14.32,6,0,20,0,14.32
7,4,0,0,9.85,7,0,20,0,9.85
8,2,0,2,18.75,8,0,20,0,18.75
9,3,0,2,17.24,9,0,20,0,17.24
10,4,0,1,12.5,10,0,20,0,12.5
11,5,0,0,5.51,11,0,20,0,5.51
12,5,0,1,6.56,12,0,20,0,6.56
13,5,0,2,6.82,13,0,20,0,6.82
14,4,0,2,14.34,14,0,20,0,14.34
15,2,0,3,18.95,15,0,20,0,18.95
16,2,0,4,22.11,16,0,20,0,22.11
17,3,0,3,20.6,17,0,20,0,20.6
18,4,0,3,16.02,18,0,20,0,16.02
19,4,0,4,20.49,19,0,20,0,20.49
20,5,0,3,11.02,20,0,20,0,11.02
21,6,0,0,10.81,21,0,20,0,10.81
22,6,0,1,10.51,22,0,20,0,10.51
23,5,0,4,13.5,23,0,20,0,13.5
24,6,0,2,14.93,24,0,20,0,14.93
25,6,0,3,19.04,25,0,20,0,19.04
26,6,0,4,17.2,26,0,20,0,17.2
27,3,0,4,10.62,27,0,20,0,10.62
