idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,18.47,1,0,20,0,18.47
2,1,0,1,20.45,2,0,20,0,20.45
3,2,0,0,8.3,3,0,20,0,8.3
4,2,0,1,12.58,4,0,20,0,12.58
5,3,0,0,9.01,5,0,20,0,9.01
6,4,0,0,6.03,6,0,20,0,6.03
7,2,0,2,16.48,7,0,20,0,16.48
8,4,0,1,8.42,8,0,20,0,8.42
9,3,0,1,13.94,9,0,20,0,13.94
10,4,0,2,12.71,10,0,20,0,12.71
11,5,0,0,12.41,11,0,20,0,12.41
12,1,0,2,21.14,12,0,20,0,21.14
13,6,0,0,8.61,13,0,20,0,8.61
14,6,0,1,8.45,14,0,20,0,8.45
15,2,0,3,17.17,15,0,20,0,17.17
16,2,0,4,21.11,16,0,20,0,21.11
17,6,0,2,9.29,17,0,20,0,9.29
18,5,0,1,6.55,18,0,20,0,6.55
19,5,0,2,7.37,19,0,20,0,7.37
20,5,0,3,8.91,20,0,20,0,8.91
21,1,0,3,21.92,21,0,20,0,21.92
22,3,0,2,17.19,22,0,20,0,17.19
23,3,0,3,21.9,23,0,20,0,21.9
24,4,0,3,15.95,24,0,20,0,15.95
25,5,0,4,7.08,25,0,20,0,7.08
26,6,0,3,10.33,26,0,20,0,10.33
27,6,0,4,15.54,27,0,20,0,15.54
