idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,14.92,1,0,20,0,14.92
2,1,0,1,20.73,2,0,20,1,120.73
3,2,0,0,8.91,3,0,20,2,208.91
4,2,0,1,10.07,4,0,20,2,210.07
5,2,0,2,10.74,5,0,20,3,310.74
6,3,0,0,5.16,6,0,20,0,5.16
7,3,0,1,18.61,7,0,20,1,118.61
8,1,0,2,11.76,8,0,20,2,211.76
9,4,0,0,12.16,9,0,20,1,112.16
10,5,0,0,11.42,10,0,20,1,111.42
11,2,0,3,15.03,11,0,20,3,315.03
12,6,0,0,13.54,12,0,20,0,13.54
13,6,0,1,12.79,13,0,20,0,12.79
14,6,0,2,6.93,14,0,20,0,6.93
15,1,0,3,6.76,15,0,20,3,306.76
16,3,0,2,22.61,16,0,20,2,222.61
17,5,0,1,9.88,17,0,20,0,9.88
18,5,0,2,10.74,18,0,20,1,110.74
19,6,0,3,13.76,19,0,20,0,13.76
20,2,0,4,15.19,20,0,20,3,315.19
