idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,23.0,1,0,20,3,323.0
2,2,0,0,9.43,2,0,20,2,209.43
3,3,0,0,13.23,3,0,20,0,13.23
4,4,0,0,5.7,4,0,20,0,5.7
5,2,0,1,17.97,5,0,20,3,317.97
6,4,0,1,8.66,6,0,20,0,8.66
7,3,0,1,21.65,7,0,20,2,221.65
8,2,0,2,22.79,8,0,20,3,322.79
9,5,0,0,6.09,9,0,20,0,6.09
10,4,0,2,20.98,10,0,20,1,120.98
11,3,0,2,19.52,11,0,20,3,319.52
12,4,0,3,7.85,12,0,20,3,307.85
13,5,0,1,5.56,13,0,20,1,105.56
14,5,0,2,8.62,14,0,20,1,108.62
15,5,0,3,8.68,15,0,20,2,208.68
16,6,0,0,19.07,16,0,20,1,119.07
17,3,0,3,20.97,17,0,20,3,320.97
18,6,0,1,6.45,18,0,20,0,6.45
19,6,0,2,18.95,19,0,20,0,18.95
20,3,0,4,21.52,20,0,20,3,321.52
