idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,23.33,1,0,20,0,23.33
2,2,0,0,15.74,2,0,20,0,15.74
3,1,0,1,19.12,3,0,20,2,219.12
4,2,0,1,19.09,4,0,20,2,219.09
5,3,0,0,14.14,5,0,20,0,14.14
6,1,0,2,11.12,6,0,20,3,311.12
7,3,0,1,5.17,7,0,20,2,205.17
8,4,0,0,13.36,8,0,20,1,113.36
9,4,0,1,18.94,9,0,20,1,118.94
10,1,0,3,21.55,10,0,20,3,321.55
11,5,0,0,16.36,11,0,20,1,116.36
12,3,0,2,13.43,12,0,20,2,213.43
13,2,0,2,21.5,13,0,20,2,221.5
14,6,0,0,20.49,14,0,20,0,20.49
15,4,0,2,9.41,15,0,20,2,209.41
16,2,0,3,20.1,16,0,20,3,320.1
17,6,0,1,22.21,17,0,20,0,22.21
18,3,0,3,14.68,18,0,20,2,214.68
19,6,0,2,23.98,19,0,20,0,23.98
20,5,0,1,5.72,20,0,20,1,105.72
