idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,6.77,1,0,20,1,106.77
2,1,0,1,23.25,2,0,20,2,223.25
3,2,0,0,13.59,3,0,20,2,213.59
4,3,0,0,7.51,4,0,20,1,107.51
5,4,0,0,5.94,5,0,20,1,105.94
6,3,0,1,14.96,6,0,20,1,114.96000000000001
7,1,0,2,17.96,7,0,20,3,317.96
8,2,0,1,23.87,8,0,20,3,323.87
9,5,0,0,17.33,9,0,20,0,17.33
10,4,0,1,12.84,10,0,20,1,112.84
11,3,0,2,21.38,11,0,20,2,221.38
12,3,0,3,14.83,12,0,20,3,314.83
13,4,0,2,17.45,13,0,20,3,317.45
14,5,0,1,21.14,14,0,20,0,21.14
15,5,0,2,21.18,15,0,20,0,21.18
16,5,0,3,23.34,16,0,20,1,123.34
17,5,0,4,8.31,17,0,20,2,208.31
18,6,0,0,15.12,18,0,20,1,115.12
19,6,0,1,12.79,19,0,20,1,112.78999999999999
20,6,0,2,8.22,20,0,20,2,208.22
