idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,17.69,1,0,20,3,317.69
2,1,0,1,18.75,2,0,20,3,318.75
3,2,0,0,14.92,3,0,20,0,14.92
4,2,0,1,18.95,4,0,20,2,218.95
5,2,0,2,10.0,5,0,20,3,310.0
6,3,0,0,10.86,6,0,20,1,110.86
7,3,0,1,13.41,7,0,20,2,213.41
8,4,0,0,10.72,8,0,20,2,210.72
9,2,0,3,10.45,9,0,20,3,310.45
10,5,0,0,18.03,10,0,20,1,118.03
11,6,0,0,22.97,11,0,20,0,22.97
12,6,0,1,16.31,12,0,20,1,116.31
13,5,0,1,19.6,13,0,20,1,119.6
14,3,0,2,17.16,14,0,20,3,317.16
15,6,0,2,13.93,15,0,20,1,113.93
16,6,0,3,8.45,16,0,20,1,108.45
17,5,0,2,8.6,17,0,20,2,208.6
18,4,0,1,14.23,18,0,20,2,214.23
19,4,0,2,19.86,19,0,20,2,219.86
20,6,0,4,20.22,20,0,20,0,20.22
