idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,6.55,1,0,20,3,306.55
2,2,0,0,11.1,2,0,20,2,211.1
3,3,0,0,20.56,3,0,20,0,20.56
4,3,0,1,21.5,4,0,20,0,21.5
5,3,0,2,23.76,5,0,20,1,123.76
6,2,0,1,23.46,6,0,20,2,223.46
7,1,0,1,13.63,7,0,20,3,313.63
8,4,0,0,23.69,8,0,20,0,23.69
9,1,0,2,18.9,9,0,20,3,318.9
10,4,0,1,11.16,10,0,20,1,111.16
11,2,0,2,14.34,11,0,20,3,314.34
12,5,0,0,13.1,12,0,20,0,13.1
13,4,0,2,22.28,13,0,20,1,122.28
14,6,0,0,10.23,14,0,20,0,10.23
15,5,0,1,9.59,15,0,20,1,109.59
16,2,0,3,17.78,16,0,20,3,317.78
17,3,0,3,6.42,17,0,20,3,306.42
18,4,0,3,15.37,18,0,20,2,215.37
19,3,0,4,17.5,19,0,20,3,317.5
20,5,0,2,21.56,20,0,20,1,121.56
