idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,10.34,1,0,20,1,110.34
2,1,0,1,10.4,2,0,20,3,310.4
3,2,0,0,18.81,3,0,20,0,18.81
4,2,0,1,9.99,4,0,20,3,309.99
5,3,0,0,15.29,5,0,20,2,215.29
6,4,0,0,18.85,6,0,20,0,18.85
7,5,0,0,11.39,7,0,20,0,11.39
8,3,0,1,9.71,8,0,20,3,309.71
9,4,0,1,10.95,9,0,20,2,210.95
10,5,0,1,8.2,10,0,20,2,208.2
11,4,0,2,23.43,11,0,20,2,223.43
12,5,0,2,20.15,12,0,20,2,220.15
13,6,0,0,5.46,13,0,20,1,105.46
14,6,0,1,15.07,14,0,20,2,215.07
15,6,0,2,9.36,15,0,20,1,109.36
16,1,0,2,19.4,16,0,20,3,319.4
17,6,0,3,10.8,17,0,20,2,210.8
18,1,0,3,22.1,18,0,20,3,322.1
19,6,0,4,19.27,19,0,20,1,119.27
20,5,0,3,14.49,20,0,20,1,114.49
