idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,23.02,1,0,20,0,23.02
2,1,0,1,11.75,2,0,20,3,311.75
3,2,0,0,7.02,3,0,20,1,107.02
4,2,0,1,19.36,4,0,20,2,219.36
5,3,0,0,18.6,5,0,20,2,218.6
6,1,0,2,18.59,6,0,20,3,318.59
7,4,0,0,9.0,7,0,20,1,109.0
8,4,0,1,11.3,8,0,20,1,111.3
9,4,0,2,16.76,9,0,20,1,116.76
10,5,0,0,20.22,10,0,20,0,20.22
11,5,0,1,8.74,11,0,20,2,208.74
12,2,0,2,15.87,12,0,20,3,315.87
13,6,0,0,9.26,13,0,20,0,9.26
14,3,0,1,12.74,14,0,20,3,312.74
15,1,0,3,20.89,15,0,20,3,320.89
16,6,0,1,10.73,16,0,20,0,10.73
17,6,0,2,15.9,17,0,20,1,115.9
18,4,0,3,19.24,18,0,20,1,119.24
19,6,0,3,16.33,19,0,20,0,16.33
20,5,0,2,5.33,20,0,20,1,105.33
