idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,8.31,1,0,20,0,8.31
2,1,0,1,11.81,2,0,20,3,311.81
3,2,0,0,13.69,3,0,20,1,113.69
4,3,0,0,8.56,4,0,20,1,108.56
5,2,0,1,9.66,5,0,20,3,309.66
6,1,0,2,17.02,6,0,20,3,317.02
7,3,0,1,6.53,7,0,20,3,306.53
8,4,0,0,18.24,8,0,20,0,18.24
9,5,0,0,6.9,9,0,20,0,6.9
10,4,0,1,20.96,10,0,20,2,220.96
11,5,0,1,6.98,11,0,20,2,206.98
12,3,0,2,9.61,12,0,20,3,309.61
13,6,0,0,13.48,13,0,20,0,13.48
14,2,0,2,13.92,14,0,20,3,313.92
15,6,0,1,14.53,15,0,20,1,114.53
16,6,0,2,15.12,16,0,20,0,15.12
17,1,0,3,22.57,17,0,20,3,322.57
18,6,0,3,5.24,18,0,20,1,105.24
19,5,0,2,23.31,19,0,20,0,23.31
20,5,0,3,19.54,20,0,20,0,19.54
