idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,16.55,0,0,0,20
2,3,0,1,17.69,0,0,0,20
3,1,0,0,7.2,0,0,1,20
4,1,0,1,10.73,0,0,1,20
5,3,0,2,17.9,0,0,2,20
6,1,0,2,17.86,1,0,0,20
7,5,0,0,11.44,2,0,0,20
8,2,0,0,8.87,3,0,0,20
9,3,0,3,18.72,4,0,0,20
10,2,0,1,6.67,5,0,0,20
11,3,0,4,22.53,6,0,0,20
12,2,0,2,10.78,7,0,0,20
13,4,0,0,5.82,8,0,0,20
14,1,0,3,23.6,9,0,0,20
15,5,0,1,14.11,10,0,0,20
16,2,0,3,6.1,11,0,0,20
17,5,0,2,22.95,12,0,0,20
18,2,0,4,6.17,13,0,0,20
19,6,0,0,15.01,14,0,0,20
20,4,0,1,5.21,15,0,0,20
21,4,0,2,13.38,16,0,0,20
22,6,0,1,20.48,17,0,0,20
23,4,0,3,16.46,18,0,0,20
