idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,6.07,0,0,0,20
2,2,0,3,19.16,0,0,1,20
3,2,0,0,12.39,0,0,0,20
4,2,0,2,15.42,0,0,1,20
5,2,0,1,9.35,0,0,0,20
6,2,0,4,22.14,1,0,0,20
7,6,0,1,23.86,2,0,0,20
8,1,0,0,18.41,3,0,0,20
9,4,0,0,8.73,4,0,0,20
10,4,0,1,9.7,5,0,0,20
11,4,0,2,15.23,6,0,0,20
12,4,0,3,19.83,7,0,0,20
13,5,0,0,13.8,8,0,0,20
14,4,0,4,21.0,9,0,0,20
15,1,0,1,6.34,10,0,0,20
16,1,0,2,7.36,11,0,0,20
17,1,0,3,12.25,12,0,0,20
18,3,0,0,5.5,13,0,0,20
19,3,0,1,5.42,14,0,0,20
20,3,0,2,5.62,15,0,0,20
21,3,0,3,15.15,16,0,0,20
22,1,0,4,12.86,17,0,0,20
23,5,0,1,10.32,18,0,0,20
