idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,21.13,0,0,0,20
2,3,0,1,8.65,0,0,0,20
3,3,0,2,14.83,0,0,0,20
4,2,0,0,5.63,0,0,0,20
5,3,0,3,23.7,0,0,1,20
6,4,0,0,13.24,1,0,0,20
7,4,0,1,20.59,2,0,0,20
8,2,0,1,13.36,3,0,0,20
9,2,0,2,20.41,4,0,0,20
10,5,0,0,16.84,5,0,0,20
11,1,0,0,9.19,6,0,0,20
12,5,0,1,18.85,7,0,0,20
13,4,0,2,16.11,8,0,0,20
14,1,0,1,12.12,9,0,0,20
15,2,0,3,21.82,10,0,0,20
16,5,0,2,21.79,11,0,0,20
17,4,0,3,19.04,12,0,0,20
18,6,0,0,10.59,13,0,0,20
19,6,0,1,19.02,14,0,0,20
20,1,0,2,17.3,15,0,0,20
21,1,0,3,12.39,16,0,0,20
22,1,0,4,13.43,17,0,0,20
23,6,0,2,17.52,18,0,0,20
