idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,2,22.56,0,0,1,20
2,2,0,0,15.85,0,0,0,20
3,2,0,1,11.41,0,0,0,20
4,5,0,0,13.44,0,0,0,20
5,5,0,1,17.14,0,0,1,20
6,6,0,0,18.6,1,0,0,20
7,5,0,3,23.07,2,0,0,20
8,1,0,0,7.07,3,0,0,20
9,6,0,1,22.49,4,0,0,20
10,1,0,1,7.97,5,0,0,20
11,2,0,2,19.79,6,0,0,20
12,1,0,2,16.85,7,0,0,20
13,4,0,0,12.55,8,0,0,20
14,4,0,1,12.88,9,0,0,20
15,4,0,2,13.06,10,0,0,20
16,4,0,3,14.51,11,0,0,20
17,1,0,3,18.47,12,0,0,20
18,2,0,3,21.05,13,0,0,20
19,4,0,4,21.63,14,0,0,20
20,3,0,0,8.61,15,0,0,20
21,3,0,1,7.4,16,0,0,20
22,3,0,2,15.65,17,0,0,20
23,3,0,3,8.66,18,0,0,20
