idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,9.43,0,0,0,20
2,2,0,1,8.76,0,0,0,20
3,1,0,1,20.33,0,0,1,20
4,1,0,0,9.33,0,0,0,20
5,1,0,2,21.52,0,0,1,20
6,6,0,0,16.7,1,0,0,20
7,3,0,0,8.04,2,0,0,20
8,6,0,1,20.3,3,0,0,20
9,2,0,2,17.73,4,0,0,20
10,3,0,1,15.99,5,0,0,20
11,3,0,2,16.31,6,0,0,20
12,2,0,3,18.95,7,0,0,20
13,5,0,0,14.14,8,0,0,20
14,4,0,0,7.39,9,0,0,20
15,3,0,3,17.82,10,0,0,20
16,5,0,1,14.57,11,0,0,20
17,4,0,1,13.9,12,0,0,20
18,4,0,2,6.81,13,0,0,20
19,1,0,3,22.98,14,0,0,20
20,3,0,4,14.94,15,0,0,20
21,4,0,3,7.34,16,0,0,20
22,4,0,4,7.95,17,0,0,20
23,6,0,2,20.34,18,0,0,20
