idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,1,7.5,0,0,1,20
2,5,0,2,17.1,0,0,1,20
3,5,0,0,6.53,0,0,0,20
4,5,0,4,23.99,0,0,1,20
5,5,0,3,17.49,0,0,1,20
6,1,0,0,5.14,1,0,0,20
7,6,0,0,22.05,2,0,0,20
8,1,0,1,5.47,3,0,0,20
9,2,0,0,6.06,4,0,0,20
10,2,0,1,15.68,5,0,0,20
11,1,0,2,5.3,6,0,0,20
12,4,0,0,8.36,7,0,0,20
13,2,0,2,17.52,8,0,0,20
14,3,0,0,6.37,9,0,0,20
15,1,0,3,6.47,10,0,0,20
16,3,0,1,8.81,11,0,0,20
17,4,0,1,19.18,12,0,0,20
18,4,0,2,19.41,13,0,0,20
19,1,0,4,5.66,14,0,0,20
20,3,0,2,7.19,15,0,0,20
21,3,0,3,19.19,16,0,0,20
22,2,0,3,13.26,17,0,0,20
23,4,0,3,20.19,18,0,0,20
