idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,4,20.94,0,0,1,20
2,3,0,0,15.72,0,0,0,20
3,1,0,1,21.01,0,0,1,20
4,3,0,2,19.32,0,0,1,20
5,3,0,1,18.24,0,0,1,20
6,1,0,0,13.29,0,0,0,20
7,3,0,3,20.64,0,0,1,20
8,2,0,0,13.58,1,0,0,20
9,4,0,0,6.84,2,0,0,20
10,2,0,1,17.49,3,0,0,20
11,5,0,0,6.58,4,0,0,20
12,4,0,1,7.73,5,0,0,20
13,1,0,2,21.7,6,0,0,20
14,2,0,2,21.22,7,0,0,20
15,4,0,2,9.66,8,0,0,20
16,4,0,3,20.8,9,0,0,20
17,1,0,3,21.86,10,0,0,20
18,5,0,1,7.33,11,0,0,20
19,5,0,2,10.49,12,0,0,20
20,5,0,3,12.31,13,0,0,20
21,5,0,4,12.47,14,0,0,20
22,1,0,4,22.85,15,0,0,20
23,6,0,0,14.59,16,0,0,20
