idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,16.78,0,0,20,0,16.78
2,3,0,0,5.72,0,0,20,0,5.72
3,1,0,2,23.86,0,1,20,0,23.86
4,4,0,1,8.97,0,0,20,0,8.97
5,4,0,2,10.57,0,0,20,0,10.57
6,1,0,0,21.31,0,0,20,0,21.31
7,1,0,1,20.69,0,0,20,0,20.69
8,3,0,1,7.19,1,0,20,0,7.19
9,4,0,3,11.11,2,0,20,0,11.11
10,2,0,0,5.08,3,0,20,0,5.08
11,2,0,1,6.78,4,0,20,0,6.78
12,3,0,2,7.81,5,0,20,0,7.81
13,4,0,4,20.58,6,0,20,0,20.58
14,3,0,3,8.65,7,0,20,0,8.65
15,3,0,4,15.61,8,0,20,0,15.61
16,2,0,2,7.96,9,0,20,0,7.96
17,2,0,3,23.78,10,0,20,0,23.78
18,5,0,0,10.02,11,0,20,0,10.02
19,6,0,0,8.16,12,0,20,0,8.16
20,5,0,1,23.12,13,0,20,0,23.12
21,6,0,1,18.63,14,0,20,0,18.63
22,6,0,2,12.17,15,0,20,0,12.17
23,5,0,2,23.52,16,0,20,0,23.52
