idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,2,8.75,0,0,1,20
2,3,0,0,12.72,0,0,0,20
3,4,0,3,12.37,0,0,1,20
4,4,0,4,12.52,0,0,1,20
5,4,0,0,5.93,0,0,0,20
6,4,0,1,7.77,0,0,0,20
7,3,0,1,15.8,0,0,1,20
8,1,0,0,9.23,1,0,0,20
9,1,0,1,11.03,2,0,0,20
10,3,0,2,22.42,3,0,0,20
11,2,0,0,20.69,4,0,0,20
12,1,0,2,13.42,5,0,0,20
13,5,0,0,10.05,6,0,0,20
14,6,0,0,6.07,7,0,0,20
15,5,0,1,12.06,8,0,0,20
16,6,0,1,6.62,9,0,0,20
17,5,0,2,19.82,10,0,0,20
18,6,0,2,11.2,11,0,0,20
19,6,0,3,17.42,12,0,0,20
20,6,0,4,6.26,13,0,0,20
21,2,0,1,21.87,14,0,0,20
22,1,0,3,18.81,15,0,0,20
23,5,0,3,16.33,16,0,0,20
