idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,19.08,0,0,0,20
2,3,0,0,5.06,0,0,0,20
3,6,0,1,22.15,0,0,0,20
4,3,0,1,8.65,0,0,1,20
5,3,0,4,21.87,0,0,1,20
6,3,0,2,18.01,0,0,1,20
7,3,0,3,18.35,0,0,1,20
8,4,0,0,16.39,1,0,0,20
9,5,0,0,18.12,2,0,0,20
10,1,0,0,6.84,3,0,0,20
11,4,0,1,14.58,4,0,0,20
12,1,0,1,11.79,5,0,0,20
13,4,0,2,19.64,6,0,0,20
14,4,0,3,23.06,7,0,0,20
15,2,0,0,14.88,8,0,0,20
16,1,0,2,13.46,9,0,0,20
17,2,0,1,8.95,10,0,0,20
18,2,0,2,15.26,11,0,0,20
19,5,0,1,21.3,12,0,0,20
20,1,0,3,5.68,13,0,0,20
21,1,0,4,16.31,14,0,0,20
22,2,0,3,18.78,15,0,0,20
23,2,0,4,7.41,16,0,0,20
